record_uid,site_id,geographic_region,site_type,site_type_label,date_collected,survey_year,latitude,longitude,depth_m_abs,coral_reef_present,pavement_present,rhodolith_present,sand_present,hard_coral_present,soft_coral_present,macroalgae_present,sponge_present,seagrass_present,artificial_present,unknown_present,qa_status,qa_reason,url_link
REC0405,GV2010_353,Puerto Rico,GV,Ground Validation,2010-03-25,2010,18.1886956,-65.20896757,38.348,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_353.mp4
REC0406,GV2010_354,Puerto Rico,GV,Ground Validation,2010-03-25,2010,18.18588459,-65.21332581,37.879,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_354.mp4
REC0407,GV2010_355,Puerto Rico,GV,Ground Validation,2010-03-25,2010,18.18745605,-65.21539149,37.163,1,0,0,1,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_355.mp4
REC0408,GV2010_356,Puerto Rico,GV,Ground Validation,2010-03-25,2010,18.18495726,-65.2182964,38.093,1,0,1,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_356.mp4
REC0409,GV2010_357,Puerto Rico,GV,Ground Validation,2010-03-25,2010,18.18705523,-65.21882079,39.618,0,0,1,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_357.mp4
REC0410,GV2010_358,Puerto Rico,GV,Ground Validation,2010-03-25,2010,18.18714807,-65.22350741,33.363,1,0,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_358.mp4
REC0411,GV2010_359,Puerto Rico,GV,Ground Validation,2010-03-25,2010,18.18764007,-65.22798692,35.025,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_359.mp4
REC0412,GV2010_360,Puerto Rico,GV,Ground Validation,2010-03-25,2010,18.18940142,-65.22664896,37.34,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_360.mp4
REC0413,GV2010_361,Puerto Rico,GV,Ground Validation,2010-03-25,2010,18.18884868,-65.23359018,32.413,1,0,0,1,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_361.mp4
REC0414,GV2010_362,Puerto Rico,GV,Ground Validation,2010-03-25,2010,18.21487172,-65.18488022,40.317,1,0,0,1,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_362.mp4
REC0415,GV2010_363,Puerto Rico,GV,Ground Validation,2010-03-25,2010,18.21369762,-65.18667158,31.324,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_363.mp4
REC0416,GV2010_364,Puerto Rico,GV,Ground Validation,2010-03-25,2010,18.21571939,-65.18752297,32.955,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_364.mp4
REC0417,GV2010_365,Puerto Rico,GV,Ground Validation,2010-03-25,2010,18.2147558,-65.1898243,32.422,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_365.mp4
REC0418,GV2010_366,Puerto Rico,GV,Ground Validation,2010-03-25,2010,18.21633581,-65.19053932,33.264,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_366.mp4
REC0419,GV2010_367,Puerto Rico,GV,Ground Validation,2010-03-25,2010,18.21561246,-65.19301608,33.966,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_367.mp4
REC0420,GV2010_368,Puerto Rico,GV,Ground Validation,2010-03-25,2010,18.21536957,-65.19387973,37.879,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_368.mp4
REC0421,GV2010_371,Puerto Rico,GV,Ground Validation,2010-03-25,2010,18.21855875,-65.1919149,36.08,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_371.mp4
REC0422,GV2010_525,"St. John, USVI",GV,Ground Validation,2010-04-02,2010,18.18675926,-64.76780237,55.989,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_525.mp4
REC0423,GV2010_527,"St. John, USVI",GV,Ground Validation,2010-04-02,2010,18.19258894,-64.77823434,56.547,0,0,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_527.mp4
REC0424,GV2010_531,"St. John, USVI",GV,Ground Validation,2010-04-02,2010,18.20805546,-64.72259183,54.08,0,0,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_531.mp4
REC0425,GV2010_532,"St. John, USVI",GV,Ground Validation,2010-04-02,2010,18.21081891,-64.71260244,57.112,0,0,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_532.mp4
REC0426,GV2010_534,"St. John, USVI",GV,Ground Validation,2010-04-02,2010,18.21564954,-64.70354945,55.351,0,0,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_534.mp4
REC0427,GV2010_536,"St. John, USVI",GV,Ground Validation,2010-04-02,2010,18.21340448,-64.78032692,52.092,0,0,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_536.mp4
REC0428,GV2010_539,"St. John, USVI",GV,Ground Validation,2010-04-02,2010,18.22061249,-64.76181499,54.883,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_539.mp4
REC0429,GV2010_549,"St. John, USVI",GV,Ground Validation,2010-04-02,2010,18.19029087,-64.78659578,58.882,0,0,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_549.mp4
REC0430,GV2010_550,"St. John, USVI",GV,Ground Validation,2010-04-02,2010,18.18149494,-64.7570543,55.416,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_550.mp4
REC0431,GV2010_590,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.2347901,-64.71254086,49.966,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_590.mp4
REC0432,GV2010_591,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.23412871,-64.7213275,48.578,0,1,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_591.mp4
REC0433,GV2010_592,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.23200521,-64.72963216,48.545,0,1,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_592.mp4
REC0434,GV2010_593,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.22891766,-64.720935,54.331,0,0,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_593.mp4
REC0435,GV2010_594,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.22800301,-64.73763562,53.835,0,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_594.mp4
REC0436,GV2010_595,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.22562874,-64.75250291,53.883,0,0,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_595.mp4
REC0437,GV2010_598,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.20806287,-64.7695247,53.957,0,0,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_598.mp4
REC0438,GV2010_599,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.20493293,-64.78000995,55.798,0,0,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_599.mp4
REC0439,GV2010_613,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.23558926,-64.74373444,51.989,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_613.mp4
REC0440,GV2010_614,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.2372083,-64.73892316,54.746,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_614.mp4
REC0441,GV2010_622,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.20758194,-64.78110291,48.003,0,1,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_622.mp4
REC0442,GV2010_623,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.21032482,-64.77358015,46.837,0,1,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_623.mp4
REC0443,GV2010_624,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.21152545,-64.77535622,52.807,0,1,1,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_624.mp4
REC0444,GV2010_625,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.22272989,-64.71101885,52.58,0,0,1,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_625.mp4
REC0445,GV2010_627,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.2285796,-64.71255879,55.373,0,0,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_627.mp4
REC0446,GV2010_628,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.2354852,-64.70863026,45.587,0,1,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_628.mp4
REC0447,GV2010_639,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.21651072,-64.71826453,56.129,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_639.mp4
REC0448,GV2010_640,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.22125231,-64.7198081,51.222,0,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_640.mp4
REC0449,GV2010_642,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.22691948,-64.70895808,54.255,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_642.mp4
REC0450,GV2010_644,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.2099781,-64.78190493,50.733,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_644.mp4
REC0451,GV2010_645,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.21666631,-64.74813484,51.829,0,0,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_645.mp4
REC0452,GV2010_647,"St. John, USVI",GV,Ground Validation,2010-04-05,2010,18.24466626,-64.71779717,46.785,0,1,1,1,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2010_647.mp4
REC0453,GV2011_002,"St. Thomas, USVI",GV,Ground Validation,2011-04-11,2011,18.2672611,-65.10094965,26.704,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_002.mp4
REC0454,GV2011_003,"St. Thomas, USVI",GV,Ground Validation,2011-04-11,2011,18.23908596,-65.09111737,31.882,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_003.mp4
REC0455,GV2011_005,"St. Thomas, USVI",GV,Ground Validation,2011-04-11,2011,18.23171863,-65.11407017,35.13,1,0,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_005.mp4
REC0456,GV2011_006,"St. Thomas, USVI",GV,Ground Validation,2011-04-11,2011,18.23093021,-65.11367165,37.532,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_006.mp4
REC0457,GV2011_009,"St. Thomas, USVI",GV,Ground Validation,2011-04-11,2011,18.27161349,-65.0604169,34.06,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_009.mp4
REC0458,GV2011_010,"St. Thomas, USVI",GV,Ground Validation,2011-04-11,2011,18.2815063,-65.07295049,33.349,0,1,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_010.mp4
REC0459,GV2011_011,"St. Thomas, USVI",GV,Ground Validation,2011-04-11,2011,18.27305191,-65.09171494,34.077,1,0,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_011.mp4
REC0460,GV2011_012,"St. Thomas, USVI",GV,Ground Validation,2011-04-11,2011,18.27497196,-65.08506428,34.459,0,1,0,0,0,0,1,0,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_012.mp4
REC0461,GV2011_013,"St. Thomas, USVI",GV,Ground Validation,2011-04-11,2011,18.25631069,-65.09115318,28.468,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_013.mp4
REC0462,GV2011_015,"St. Thomas, USVI",GV,Ground Validation,2011-04-01,2011,18.24937429,-65.06296432,35.827,0,0,1,0,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_015.mp4
REC0463,GV2011_016,"St. Thomas, USVI",GV,Ground Validation,2011-04-01,2011,18.2383361,-65.0336633,39.637,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_016.mp4
REC0464,GV2011_019,"St. Thomas, USVI",GV,Ground Validation,2011-04-11,2011,18.22946493,-65.09052515,33.723,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_019.mp4
REC0465,GV2011_022,"St. Thomas, USVI",GV,Ground Validation,2011-04-09,2011,18.21281933,-65.0335204,44.148,0,0,1,0,0,0,1,0,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_022.mp4
REC0466,GV2011_025_1,"St. Thomas, USVI",GV,Ground Validation,2011-04-01,2011,18.2124014,-65.01567146,44.62,0,0,1,1,0,0,1,0,0,1,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_025_1.mp4
REC0467,GV2011_025_2,"St. Thomas, USVI",GV,Ground Validation,2011-04-09,2011,18.21204031,-65.01552087,44.486,0,0,1,1,0,0,1,1,0,1,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_025_2.mp4
REC0468,GV2011_026_1,"St. Thomas, USVI",GV,Ground Validation,2011-04-01,2011,18.21712094,-65.00439588,42.617,0,0,0,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_026_1.mp4
REC0469,GV2011_026_2,"St. Thomas, USVI",GV,Ground Validation,2011-04-09,2011,18.21695161,-65.00416833,42.573,0,0,0,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_026_2.mp4
REC0470,GV2011_027_1,"St. Thomas, USVI",GV,Ground Validation,2011-04-01,2011,18.2175635,-64.98628219,41.894,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_027_1.mp4
REC0471,GV2011_027_2,"St. Thomas, USVI",GV,Ground Validation,2011-04-09,2011,18.217393,-64.98606332,41.945,0,0,1,1,0,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_027_2.mp4
REC0472,GV2011_028_1,"St. Thomas, USVI",GV,Ground Validation,2011-04-01,2011,18.21199007,-64.99423055,44.496,0,1,1,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_028_1.mp4
REC0473,GV2011_028_2,"St. Thomas, USVI",GV,Ground Validation,2011-04-09,2011,18.21173267,-64.99413449,44.565,0,1,1,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_028_2.mp4
REC0474,GV2011_029_1,"St. Thomas, USVI",GV,Ground Validation,2011-04-01,2011,18.2221007,-65.01597904,39.938,1,0,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_029_1.mp4
REC0475,GV2011_029_2,"St. Thomas, USVI",GV,Ground Validation,2011-04-09,2011,18.22069343,-65.02224682,38.554,1,0,0,1,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_029_2.mp4
REC0476,GV2011_030,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.1895949,-65.15385426,38.668,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_030.mp4
REC0477,GV2011_031,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.18689962,-65.15455465,38.899,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_031.mp4
REC0478,GV2011_032,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.18452454,-65.15542771,40.707,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_032.mp4
REC0479,GV2011_034,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.17976473,-65.15701512,45.26,1,0,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_034.mp4
REC0480,GV2011_035,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.17637289,-65.15473394,49.206,1,0,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_035.mp4
REC0481,GV2011_036,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.17258697,-65.16004079,47.461,1,1,1,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_036.mp4
REC0482,GV2011_037,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.17460934,-65.15903499,44.368,1,0,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_037.mp4
REC0483,GV2011_038,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.17018749,-65.16250054,45.694,1,0,0,1,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_038.mp4
REC0484,GV2011_039,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.17302476,-65.16460818,44.999,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_039.mp4
REC0485,GV2011_040,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.1769304,-65.16674747,42.216,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_040.mp4
REC0486,GV2011_041,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.18452075,-65.17085943,38.764,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_041.mp4
REC0487,GV2011_044,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.18158842,-65.16951437,38.901,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_044.mp4
REC0488,GV2011_045,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.24057223,-65.17869494,31.607,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_045.mp4
REC0489,GV2011_046,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.23732954,-65.17425035,31.161,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_046.mp4
REC0490,GV2011_047,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.23062106,-65.1849837,33.076,1,0,0,1,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_047.mp4
REC0491,GV2011_048,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.2274096,-65.19531196,25.306,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_048.mp4
REC0492,GV2011_049,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.22476089,-65.18852652,31.2,1,0,0,0,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_049.mp4
REC0493,GV2011_050,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.23800557,-65.14996799,36.487,1,0,0,0,1,0,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_050.mp4
REC0494,GV2011_051,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.23545823,-65.18188424,32.695,1,0,0,1,1,1,1,1,0,0,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_051.mp4
REC0495,GV2011_052,Puerto Rico,GV,Ground Validation,2011-04-03,2011,18.23331563,-65.16646188,37.437,1,0,0,0,1,0,1,1,0,1,0,Pass,,https://nccospublicstor.blob.core.windows.net/biomapper/usviinsularshelf2017/videos/low/GV2011_052.mp4
